Strata;Plot;Individuals;Specie;Height;Diameter;Volume
4;28;1201;Pseudopiptadenia brenanii;4;4.13802852;0.004788005
4;28;1202;Pseudopiptadenia brenanii;2;8.116902098;0.010246495
4;28;1202;Pseudopiptadenia brenanii;2;5.092958179;0.004501406
4;28;1202;Pseudopiptadenia brenanii;2;7.8304232;0.009616916
4;28;1202;Pseudopiptadenia brenanii;2;5.729577951;0.005541421
4;28;1203;morta;5.5;9.390141642;0.024753279
4;28;1203;morta;5.5;5.729577951;0.010351423
4;28;1204;Pseudopiptadenia brenanii;4.5;6.68450761;0.012003645
4;28;1205;Pseudopiptadenia brenanii;4;5.920563883;0.009009501
4;28;1206;Poecilanthe sp.1;4;5.252113122;0.007292577
4;28;1207;Pseudopiptadenia brenanii;6;11.65014183;0.038217532
4;28;1207;Pseudopiptadenia brenanii;6;7.957747155;0.019503792
4;28;1208;Pseudopiptadenia brenanii;4;4.774648293;0.006163566
4;28;1209;Pseudopiptadenia brenanii;5;8.498873961;0.019571775
4;28;1210;Pseudopiptadenia brenanii;5;7.480282325;0.015623734
4;28;1211;morta;4;5.729577951;0.008502948
4;28;1212;Pseudopiptadenia brenanii;6;10.9180291;0.034081512
4;28;1212;Pseudopiptadenia brenanii;6;9.199155711;0.025189862
4;28;1212;Pseudopiptadenia brenanii;6;6.366197724;0.013155102
4;28;1213;Pseudopiptadenia brenanii;4;5.092958179;0.006907113
4;28;1214;Pseudopiptadenia brenanii;3;7.957747155;0.012710737
4;28;1214;Pseudopiptadenia brenanii;3;5.092958179;0.005782572
4;28;1214;Pseudopiptadenia brenanii;3;5.092958179;0.005782572
4;28;1215;Casearia commersoniana;3;4.456338407;0.004568546
4;28;1216;Pseudopiptadenia brenanii;4.5;9.071831756;0.020576337
4;28;1216;Pseudopiptadenia brenanii;4.5;6.207042781;0.010532082
4;28;1216;Pseudopiptadenia brenanii;4.5;7.002817496;0.013030697
4;28;1216;Pseudopiptadenia brenanii;4.5;4.774648293;0.006628714
4;28;1217;morta;3;4.997465213;0.005592602
4;28;1218;Pseudopiptadenia brenanii;5;7.002817496;0.013906966
4;28;1218;Pseudopiptadenia brenanii;5;5.252113122;0.008370338
4;28;1218;Pseudopiptadenia brenanii;5;4.774648293;0.007074472
4;28;1218;Pseudopiptadenia brenanii;5;4.456338407;0.006263477
4;28;1219;Dalbergia miscolobium;5;6.175211792;0.0111388
4;28;1220;Pseudopiptadenia brenanii;4;6.525352667;0.010696622
4;28;1220;Pseudopiptadenia brenanii;4;5.092958179;0.006907113
4;28;1221;Pseudopiptadenia brenanii;5;6.238873769;0.011342254
4;28;1221;Pseudopiptadenia brenanii;5;6.366197724;0.011753938
4;28;1221;Pseudopiptadenia brenanii;5;4.774648293;0.007074472
4;28;1221;Pseudopiptadenia brenanii;5;5.729577951;0.009759588
4;28;1222;Pseudopiptadenia brenanii;4.5;6.270704758;0.010723463
4;28;1223;Pseudopiptadenia brenanii;4.5;11.4591559;0.031075526
4;28;1223;Pseudopiptadenia brenanii;4.5;11.14084602;0.029568369
4;28;1224;Dalbergia miscolobium;4;5.092958179;0.006907113
4;28;1225;Ficus caatingae;4.5;8.403380995;0.0179765
4;28;1226;Manihot caerulescens;4;4.774648293;0.006163566
4;28;1227;Pseudopiptadenia brenanii;5;5.729577951;0.009759588
4;28;1227;Pseudopiptadenia brenanii;5;5.092958179;0.007927907
4;28;1228;Ficus caatingae;4;5.729577951;0.008502948
4;28;1229;Pseudopiptadenia brenanii;5.5;7.321127382;0.015954026
4;28;1230;Pseudopiptadenia brenanii;5.5;7.002817496;0.014750303
4;28;1230;Pseudopiptadenia brenanii;5.5;5.092958179;0.008408666
4;28;1230;Pseudopiptadenia brenanii;5.5;6.525352667;0.013021986
4;28;1230;Pseudopiptadenia brenanii;5.5;6.175211792;0.011814272
4;28;1230;Pseudopiptadenia brenanii;5.5;5.411268065;0.00935819
4;28;1230;Pseudopiptadenia brenanii;5.5;5.092958179;0.008408666
4;28;1230;Pseudopiptadenia brenanii;5.5;4.774648293;0.007503477
4;28;1231;Pseudopiptadenia brenanii;4.5;5.602253997;0.008789068
4;28;1232;Pseudopiptadenia brenanii;5;7.957747155;0.017426423
4;28;1232;Pseudopiptadenia brenanii;5;8.594366927;0.01996153
4;28;1232;Pseudopiptadenia brenanii;5;7.002817496;0.013906966
4;28;1232;Pseudopiptadenia brenanii;5;6.366197724;0.011753938
4;28;1233;Manihot caerulescens;3.5;5.092958179;0.006360255
4;28;1234;Pseudopiptadenia brenanii;4.5;7.957747155;0.016328396
4;28;1234;Pseudopiptadenia brenanii;4.5;5.092958179;0.007428375
4;28;1235;morta;5;9.390141642;0.023338029
4;28;1236;Byrsonima gardneriana;5;14.00563499;0.047258953
4;28;1236;Byrsonima gardneriana;5;8.689859893;0.020354611
4;28;1236;Byrsonima gardneriana;5;5.092958179;0.007927907
4;28;1236;Byrsonima gardneriana;5;5.252113122;0.008370338
4;28;1237;Pseudopiptadenia brenanii;5;12.41408556;0.038197125
4;28;1237;Pseudopiptadenia brenanii;5;11.14084602;0.031556737
4;28;1238;Pseudopiptadenia brenanii;5;11.4591559;0.033165245
4;28;1238;Pseudopiptadenia brenanii;5;10.82253613;0.029982997
4;28;1239;Pseudopiptadenia brenanii;5;10.18591636;0.026940786
4;28;1239;Pseudopiptadenia brenanii;5;11.77746579;0.034808293
4;28;1240;Apuleia leiocarpa;4.5;6.047887837;0.01006018
4;28;1241;Pseudopiptadenia brenanii;4.5;5.092958179;0.007428375
4;28;1241;Pseudopiptadenia brenanii;4.5;5.729577951;0.009144643
4;28;1242;Pseudopiptadenia brenanii;4.5;7.957747155;0.016328396
4;28;1242;Pseudopiptadenia brenanii;4.5;6.68450761;0.012003645
4;28;1242;Pseudopiptadenia brenanii;4.5;5.092958179;0.007428375
4;28;1243;Pseudopiptadenia brenanii;4.5;5.411268065;0.008267203
4;28;1244;morta;4.5;5.729577951;0.009144643
4;28;1244;morta;4.5;5.411268065;0.008267203
4;28;1244;morta;4.5;8.276057041;0.017498613
4;28;1245;Pseudopiptadenia brenanii;4.5;7.957747155;0.016328396
4;28;1246;Apuleia leiocarpa;4.5;6.589014644;0.011702674
4;28;1247;morta;5;8.594366927;0.01996153
4;28;1248;morta;5;5.092958179;0.007927907
4;28;1248;Pseudopiptadenia brenanii;5;7.321127382;0.015041867
4;28;1249;Lachesiodendron viridiflorum;5;5.729577951;0.009759588
4;28;1250;Pseudopiptadenia brenanii;5;7.957747155;0.017426423
4;28;1251;Hyptidendron amethystoides;4.5;5.411268065;0.008267203
4;28;1252;Pseudopiptadenia brenanii;4.5;9.867606472;0.023867792
4;28;1252;Pseudopiptadenia brenanii;4.5;5.092958179;0.007428375
4;28;1253;Pseudopiptadenia brenanii;4.5;7.002817496;0.013030697
2;29;1;Dalbergia cearensis;3.5;6.68450761;0.01027765
2;29;2;morta;2.5;7.002817496;0.009063252
2;29;3;Erythroxylum laetevirens;3;5.092958179;0.005782572
2;29;4;Erythroxylum laetevirens;3;5.092958179;0.005782572
2;29;4;Erythroxylum laetevirens;3;4.13802852;0.004008474
2;29;5;morta;3;6.366197724;0.008573258
2;29;6;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
2;29;6;Lachesiodendron viridiflorum;4;4.774648293;0.006163566
2;29;7;Dalbergia cearensis;3;5.092958179;0.005782572
2;29;8;Lachesiodendron viridiflorum;3;3.501408748;0.002984992
2;29;9;Erythroxylum laetevirens;3;5.092958179;0.005782572
2;29;9;Erythroxylum laetevirens;3;4.456338407;0.004568546
2;29;9;Erythroxylum laetevirens;3;3.819718634;0.00348042
2;29;10;Lachesiodendron viridiflorum;3;3.978873577;0.003740408
2;29;11;Lachesiodendron viridiflorum;3;6.047887837;0.007831283
2;29;12;Lachesiodendron viridiflorum;4.5;8.912676813;0.019943552
2;29;12;Lachesiodendron viridiflorum;4.5;8.276057041;0.017498613
2;29;12;Lachesiodendron viridiflorum;4.5;6.366197724;0.011013331
2;29;13;Dalbergia cearensis;4;8.75352187;0.017963677
2;29;14;Neocalyptrocalyx longifolium;3;6.047887837;0.007831283
2;29;15;Lachesiodendron viridiflorum;3;5.092958179;0.005782572
2;29;16;Erythroxylum laetevirens;4;5.092958179;0.006907113
2;29;16;Erythroxylum laetevirens;4;4.774648293;0.006163566
2;29;16;Erythroxylum laetevirens;4;4.297183463;0.005117762
2;29;16;Erythroxylum laetevirens;4;4.297183463;0.005117762
2;29;17;Lachesiodendron viridiflorum;3;3.660563691;0.003228587
2;29;18;Spondias tuberosa;3;6.366197724;0.008573258
2;29;19;Dalbergia cearensis;5;7.957747155;0.017426423
2;29;20;Lachesiodendron viridiflorum;3;3.501408748;0.002984992
2;29;21;Erythroxylum laetevirens;3;7.957747155;0.012710737
2;29;22;Dalbergia cearensis;3.5;6.047887837;0.008613634
2;29;23;Balfourodendron molle;5;6.68450761;0.012810847
2;29;24;Lachesiodendron viridiflorum;3;6.525352667;0.008955114
2;29;24;Lachesiodendron viridiflorum;3;6.525352667;0.008955114
2;29;25;Lachesiodendron viridiflorum;4;3.501408748;0.003565485
2;29;26;Erythroxylum laetevirens;3;7.480282325;0.011395865
2;29;26;Erythroxylum laetevirens;3;6.047887837;0.007831283
2;29;27;Lachesiodendron viridiflorum;4;5.252113122;0.007292577
2;29;28;Machaerium acutifolium;3;6.68450761;0.009344161
2;29;29;Dalbergia cearensis;4;3.819718634;0.00415726
2;29;30;Dalbergia cearensis;4;10.18591636;0.023471901
2;29;30;Dalbergia cearensis;4;6.525352667;0.010696622
2;29;31;Apuleia leiocarpa;6;9.612958563;0.027223825
2;29;32;morta;3;5.729577951;0.00711859
2;29;33;Lachesiodendron viridiflorum;4;6.68450761;0.011161328
2;29;34;Lachesiodendron viridiflorum;3;3.501408748;0.002984992
2;29;35;Lachesiodendron viridiflorum;4;5.188451145;0.007137303
2;29;36;Lachesiodendron viridiflorum;3;6.366197724;0.008573258
2;29;36;Lachesiodendron viridiflorum;3;5.092958179;0.005782572
2;29;36;Lachesiodendron viridiflorum;3;4.774648293;0.005160081
2;29;37;Dalbergia cearensis;3;4.13802852;0.004008474
2;29;38;Dalbergia cearensis;3;4.774648293;0.005160081
2;29;39;Godmania dardanoi;5;8.116902098;0.018046196
2;29;40;morta;2;6.270704758;0.006498146
2;29;41;Machaerium acutifolium;4;5.729577951;0.008502948
2;29;42;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
2;29;43;Apuleia leiocarpa;2;4.774648293;0.004016832
2;29;44;Lachesiodendron viridiflorum;3.5;11.4591559;0.026607201
2;29;45;Dalbergia cearensis;4;4.965634224;0.006605293
2;29;46;Machaerium acutifolium;3;5.379437077;0.006368894
2;29;47;Neocalyptrocalyx longifolium;3.5;7.257465405;0.01188294
2;29;48;Lachesiodendron viridiflorum;4;5.347606088;0.007528197
2;29;49;Apuleia leiocarpa;5;8.912676813;0.021284685
2;29;50;Lachesiodendron viridiflorum;3;5.888732894;0.007471254
2;29;50;Lachesiodendron viridiflorum;3;5.53859202;0.006705183
2;29;51;morta;3;4.010704566;0.003793378
2;29;52;Eugenia sp.1;3;5.092958179;0.005782572
2;29;53;Lachesiodendron viridiflorum;3;4.774648293;0.005160081
2;29;54;Lachesiodendron viridiflorum;3;5.729577951;0.00711859
2;29;54;Lachesiodendron viridiflorum;3;3.087605896;0.002390833
2;29;54;Lachesiodendron viridiflorum;3;3.183098862;0.002522866
2;29;55;Dalbergia cearensis;4;6.46169069;0.010513142
2;29;55;Dalbergia cearensis;4;5.888732894;0.008924194
2;29;56;Dalbergia cearensis;5;7.957747155;0.017426423
2;29;57;Lachesiodendron viridiflorum;3;3.246760839;0.002612592
2;29;57;Lachesiodendron viridiflorum;3;3.087605896;0.002390833
2;29;57;Lachesiodendron viridiflorum;3;3.501408748;0.002984992
2;29;58;Annona leptopetala;4;6.238873769;0.00988183
2;29;59;Dalbergia cearensis;4;7.161972439;0.012606495
2;29;60;Dalbergia cearensis;4;6.270704758;0.009970979
2;29;61;morta;3;5.729577951;0.00711859
2;29;61;morta;3;3.819718634;0.00348042
2;29;62;Dalbergia cearensis;4.5;9.867606472;0.023867792
2;29;62;Dalbergia cearensis;4.5;7.639437268;0.015193441
2;29;63;Dalbergia cearensis;4;7.957747155;0.015182604
2;29;64;Lachesiodendron viridiflorum;4;5.156620156;0.00706021
2;29;65;Dalbergia cearensis;3;5.092958179;0.005782572
2;29;65;Dalbergia cearensis;3;4.774648293;0.005160081
2;29;66;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
2;29;66;Lachesiodendron viridiflorum;4;11.4591559;0.028894901
2;29;66;Lachesiodendron viridiflorum;4;3.819718634;0.00415726
2;29;67;Dalbergia cearensis;5;16.55211408;0.063462922
2;29;67;Dalbergia cearensis;7;8.085071109;0.022061673
2;29;68;morta;3;5.029296202;0.00565562
2;29;69;Dalbergia cearensis;3;7.8304232;0.012354029
2;29;70;morta;3;5.729577951;0.00711859
2;29;71;Erythroxylum laetevirens;4;11.14084602;0.027493504
2;29;71;Erythroxylum laetevirens;4;10.50422624;0.024781793
2;29;71;Erythroxylum laetevirens;4;11.58647986;0.029463897
2;29;71;Erythroxylum laetevirens;4;3.183098862;0.00301349
2;29;72;Dalbergia cearensis;3;5.729577951;0.00711859
2;29;73;Eugenia sp.1;2;3.087605896;0.001861129
2;29;74;Lachesiodendron viridiflorum;2;5.729577951;0.005541421
2;29;74;Lachesiodendron viridiflorum;2;5.092958179;0.004501406
2;29;75;Dalbergia cearensis;3;4.83831027;0.005282118
2;29;76;Lachesiodendron viridiflorum;4;4.520000384;0.005595322
2;29;77;Annona leptopetala;4;5.156620156;0.00706021
2;29;77;Annona leptopetala;4;3.501408748;0.003565485
2;29;78;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
2;29;78;Lachesiodendron viridiflorum;4;6.207042781;0.009793027
2;29;79;Dalbergia cearensis;5;9.199155711;0.022506863
2;29;80;Annona leptopetala;3;5.729577951;0.00711859
2;29;81;Annona leptopetala;3;5.092958179;0.005782572
2;29;82;morta;3;9.549296586;0.017535098
2;29;83;Dalbergia cearensis;2;9.708451529;0.014054132
2;29;83;Dalbergia cearensis;2;5.252113122;0.004752615
2;29;84;Lachesiodendron viridiflorum;3;4.13802852;0.004008474
2;29;84;Lachesiodendron viridiflorum;3;3.501408748;0.002984992
2;29;85;Annona leptopetala;3;4.83831027;0.005282118
2;29;85;Annona leptopetala;3;3.183098862;0.002522866
2;29;86;Commiphora leptophloeos;4;14.00563499;0.041173909
2;29;87;Annona leptopetala;4;5.729577951;0.008502948
2;29;88;Lachesiodendron viridiflorum;4;5.156620156;0.00706021
2;29;88;Lachesiodendron viridiflorum;4;4.774648293;0.006163566
2;29;89;Dalbergia cearensis;5;7.193803428;0.014583279
2;29;90;Poecilanthe sp.1;4.5;11.61831085;0.031841254
2;29;91;morta;3;7.957747155;0.012710737
2;29;91;morta;3;9.230986699;0.016516761
2;29;91;morta;3;7.639437268;0.011827238
2;29;92;Dalbergia cearensis;5;7.957747155;0.017426423
2;29;93;Dalbergia cearensis;4;7.321127382;0.013105082
2;29;94;Dalbergia cearensis;4;7.321127382;0.013105082
2;29;95;morta;4;18.4619734;0.0670428
2;29;96;Lachesiodendron viridiflorum;3;3.819718634;0.00348042
2;29;97;morta;4;5.729577951;0.008502948
1;30;98;Combretum glaucocarpum;3;5.092958179;0.005782572
1;30;99;Dalbergia cearensis;6;6.207042781;0.012580265
1;30;100;Eugenia sp.1;4;4.456338407;0.005456995
1;30;101;Neocalyptrocalyx longifolium;4;8.276057041;0.016270704
1;30;102;Poeppigia procera;6;8.785352859;0.023224695
1;30;103;Zanthoxylum hamadryadicum;4;9.867606472;0.022192947
1;30;104;morta;3;4.13802852;0.004008474
1;30;105;Zanthoxylum hamadryadicum;4;5.729577951;0.008502948
1;30;106;Dalbergia cearensis;7;14.64225476;0.062924208
1;30;107;Piptadenia stipulacea;5;5.888732894;0.01024309
1;30;108;Dalbergia cearensis;3;12.73239545;0.02913383
1;30;108;Dalbergia cearensis;3;6.047887837;0.007831283
1;30;109;morta;4;5.920563883;0.009009501
1;30;110;Lachesiodendron viridiflorum;4;6.366197724;0.010240506
1;30;110;Lachesiodendron viridiflorum;4;5.347606088;0.007528197
1;30;110;Lachesiodendron viridiflorum;4;4.551831372;0.005665048
1;30;110;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
1;30;111;Lachesiodendron viridiflorum;6;10.50422624;0.031835049
1;30;112;Dalbergia cearensis;4;10.66338119;0.02544827
1;30;112;Dalbergia cearensis;4;5.729577951;0.008502948
1;30;113;Dalbergia cearensis;4;7.002817496;0.01211631
1;30;114;morta;4;9.549296586;0.020945163
1;30;115;morta;3;6.366197724;0.008573258
1;30;116;Dalbergia cearensis;4;6.238873769;0.00988183
1;30;117;Lachesiodendron viridiflorum;4;7.002817496;0.01211631
1;30;118;Piptadenia stipulacea;4;5.729577951;0.008502948
1;30;119;Zanthoxylum hamadryadicum;4;7.60760628;0.014023575
1;30;120;Tabaroa caatingicola;4;5.092958179;0.006907113
1;30;121;Lachesiodendron viridiflorum;4;5.411268065;0.007687079
1;30;121;Lachesiodendron viridiflorum;4;10.50422624;0.024781793
1;30;122;Dalbergia cearensis;4;5.729577951;0.008502948
1;30;122;Dalbergia cearensis;3;5.188451145;0.005975285
1;30;123;Lachesiodendron viridiflorum;3;5.729577951;0.00711859
1;30;123;Lachesiodendron viridiflorum;3;3.501408748;0.002984992
1;30;123;Lachesiodendron viridiflorum;3;3.183098862;0.002522866
1;30;124;Zanthoxylum hamadryadicum;4;5.856901906;0.008839239
1;30;125;Lachesiodendron viridiflorum;4;12.12760666;0.031935555
1;30;125;Lachesiodendron viridiflorum;3;4.520000384;0.004684353
1;30;126;Guapira opposita;3;7.321127382;0.010971455
1;30;127;Zanthoxylum hamadryadicum;4;8.021409132;0.015397611
1;30;128;Dalbergia cearensis;5;6.68450761;0.012810847
1;30;129;Piptadenia stipulacea;4.5;6.207042781;0.010532082
1;30;130;morta;4;9.135493733;0.019370039
1;30;131;morta;5;7.703099246;0.016454374
1;30;132;Eugenia sp.1;4.5;6.366197724;0.011013331
1;30;133;Annona leptopetala;4;7.002817496;0.01211631
1;30;134;Lachesiodendron viridiflorum;4;7.002817496;0.01211631
1;30;134;Lachesiodendron viridiflorum;4;7.002817496;0.01211631
1;30;135;Machaerium acutifolium;5;8.594366927;0.01996153
1;30;136;morta;1.5;6.366197724;0.005587243
1;30;137;Machaerium acutifolium;4;7.034648485;0.012213673
1;30;138;Zanthoxylum hamadryadicum;3;6.047887837;0.007831283
1;30;139;morta;6;8.594366927;0.022341104
1;30;140;morta;4;6.366197724;0.010240506
1;30;141;morta;5.5;7.002817496;0.014750303
1;30;142;Lachesiodendron viridiflorum;4;6.270704758;0.009970979
1;30;143;morta;6;9.040000768;0.024425847
1;30;144;morta;4;5.729577951;0.008502948
1;30;145;Dalbergia cearensis;5;5.888732894;0.01024309
1;30;146;Dalbergia cearensis;4;5.952394872;0.009095159
1;30;147;Machaerium acutifolium;5.5;11.4591559;0.03517643
1;30;148;morta;3;5.156620156;0.005910743
1;30;149;Dalbergia cearensis;5;6.175211792;0.0111388
1;30;150;morta;4;5.602253997;0.008172323
1;30;151;Dalbergia cearensis;4;5.76140894;0.00858649
2;31;152;Lachesiodendron viridiflorum;4;6.366197724;0.010240506
2;31;153;Lachesiodendron viridiflorum;3;3.819718634;0.00348042
2;31;153;Lachesiodendron viridiflorum;3;3.183098862;0.002522866
2;31;154;morta;3;5.156620156;0.005910743
2;31;154;morta;3;3.183098862;0.002522866
2;31;155;Lachesiodendron viridiflorum;4;4.774648293;0.006163566
2;31;156;Erythroxylum laetevirens;4;5.411268065;0.007687079
2;31;156;Erythroxylum laetevirens;4;5.856901906;0.008839239
2;31;156;Erythroxylum laetevirens;4;9.358310654;0.020211553
2;31;157;Erythroxylum laetevirens;3;3.819718634;0.00348042
2;31;158;Neocalyptrocalyx longifolium;3;6.175211792;0.00812458
2;31;158;Neocalyptrocalyx longifolium;3;5.729577951;0.00711859
2;31;159;Eugenia sp.1;3;3.501408748;0.002984992
2;31;160;morta;4;6.366197724;0.010240506
2;31;161;Dalbergia cearensis;4;5.729577951;0.008502948
2;31;162;Aspidosperma pyrifolium;5;8.785352859;0.020751009
2;31;163;Erythroxylum laetevirens;3;3.819718634;0.00348042
2;31;163;Erythroxylum laetevirens;3;3.087605896;0.002390833
2;31;164;Lachesiodendron viridiflorum;2;5.092958179;0.004501406
2;31;165;Dalbergia cearensis;4.5;6.238873769;0.010627586
2;31;166;Dalbergia cearensis;4;6.175211792;0.009704573
2;31;167;Zanthoxylum hamadryadicum;3;5.411268065;0.006435552
2;31;168;Lachesiodendron viridiflorum;4;7.734930234;0.014440423
2;31;169;Zanthoxylum hamadryadicum;4;6.175211792;0.009704573
2;31;170;morta;4;7.957747155;0.015182604
2;31;171;morta;4;5.029296202;0.006755473
2;31;172;morta;3;3.183098862;0.002522866
2;31;173;Dalbergia cearensis;4;5.124789168;0.006983479
2;31;174;Dalbergia cearensis;4;4.13802852;0.004788005
2;31;175;Dalbergia cearensis;3;4.870141259;0.005343599
2;31;176;Erythroxylum laetevirens;4;4.13802852;0.004788005
2;31;176;Erythroxylum laetevirens;4;4.456338407;0.005456995
2;31;177;morta;4;7.257465405;0.012904642
2;31;178;Lachesiodendron viridiflorum;3;4.13802852;0.004008474
2;31;178;Lachesiodendron viridiflorum;3;4.456338407;0.004568546
2;31;179;morta;3;9.931268449;0.018791796
2;31;180;Erythroxylum laetevirens;4;4.13802852;0.004788005
2;31;181;Tabaroa caatingicola;4;4.520000384;0.005595322
2;31;182;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
2;31;183;Erythroxylum laetevirens;4;10.82253613;0.026122399
2;31;183;Erythroxylum laetevirens;4;7.002817496;0.01211631
2;31;183;Erythroxylum laetevirens;4;5.729577951;0.008502948
2;31;184;Dalbergia cearensis;3;4.13802852;0.004008474
2;31;185;Zanthoxylum hamadryadicum;4;5.411268065;0.007687079
2;31;186;morta;3;5.729577951;0.00711859
2;31;187;morta;2;6.111549815;0.006209916
2;31;188;Lachesiodendron viridiflorum;3;7.639437268;0.011827238
2;31;188;Lachesiodendron viridiflorum;3;4.13802852;0.004008474
2;31;188;Lachesiodendron viridiflorum;3;5.729577951;0.00711859
2;31;189;morta;2;9.358310654;0.013171989
2;31;190;Dalbergia cearensis;4;4.456338407;0.005456995
2;31;191;Zanthoxylum hamadryadicum;4;8.403380995;0.016715057
2;31;192;Dalbergia cearensis;4;7.957747155;0.015182604
2;31;193;morta;3;6.366197724;0.008573258
2;31;194;Erythroxylum laetevirens;2;3.819718634;0.002709311
2;31;195;Erythroxylum laetevirens;4;6.366197724;0.010240506
2;31;195;Erythroxylum laetevirens;4;5.793239929;0.008670387
2;31;195;Erythroxylum laetevirens;4;4.13802852;0.004788005
2;31;195;Erythroxylum laetevirens;4;4.551831372;0.005665048
2;31;196;Commiphora leptophloeos;4.5;14.64225476;0.04789484
2;31;197;Lachesiodendron viridiflorum;4;7.002817496;0.01211631
2;31;197;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
2;31;197;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
2;31;198;morta;3;5.347606088;0.006302538
2;31;199;Lachesiodendron viridiflorum;4;9.549296586;0.020945163
2;31;199;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
2;31;199;Lachesiodendron viridiflorum;4;4.297183463;0.005117762
2;31;199;Lachesiodendron viridiflorum;4;3.819718634;0.00415726
2;31;200;Erythroxylum laetevirens;4;9.040000768;0.019014146
2;31;200;Erythroxylum laetevirens;4;3.565070725;0.003680685
2;31;200;Erythroxylum laetevirens;4;4.13802852;0.004788005
2;31;200;Erythroxylum laetevirens;4;4.488169395;0.005525971
2;31;201;Lachesiodendron viridiflorum;4;7.639437268;0.014127291
2;31;202;Erythroxylum laetevirens;4;4.13802852;0.004788005
2;31;203;Erythroxylum laetevirens;4;5.793239929;0.008670387
2;31;203;Erythroxylum laetevirens;4;5.092958179;0.006907113
2;31;203;Erythroxylum laetevirens;4;5.856901906;0.008839239
2;31;203;Erythroxylum laetevirens;4;4.13802852;0.004788005
2;31;204;Zanthoxylum hamadryadicum;4;5.092958179;0.006907113
2;31;205;Dalbergia cearensis;4;3.819718634;0.00415726
2;31;206;Erythroxylum laetevirens;4;4.774648293;0.006163566
2;31;207;Erythroxylum laetevirens;4.5;10.18591636;0.025243266
2;31;207;Erythroxylum laetevirens;4.5;4.774648293;0.006628714
2;31;208;morta;4;4.456338407;0.005456995
2;31;209;Dalbergia cearensis;4;6.366197724;0.010240506
2;31;210;Eugenia sp.1;4;5.06112719;0.00683111
2;31;211;Eugenia sp.1;5;8.658028904;0.020223215
2;31;212;Dalbergia cearensis;4;6.366197724;0.010240506
2;31;213;Dalbergia cearensis;4;5.474930042;0.007847396
2;31;214;Eugenia sp.1;4;5.220282133;0.007214759
2;31;215;Erythroxylum laetevirens;4;3.819718634;0.00415726
2;31;215;Erythroxylum laetevirens;4;5.188451145;0.007137303
2;31;215;Erythroxylum laetevirens;4;3.246760839;0.003120665
2;31;215;Erythroxylum laetevirens;4;6.047887837;0.009354239
2;31;216;Lachesiodendron viridiflorum;3;6.366197724;0.008573258
2;31;217;Dalbergia cearensis;3;6.111549815;0.007977347
2;31;218;Erythroxylum laetevirens;3;3.183098862;0.002522866
2;31;219;Erythroxylum laetevirens;4.5;5.220282133;0.007759238
2;31;220;Dalbergia cearensis;4;3.819718634;0.00415726
2;31;220;Dalbergia cearensis;4;6.366197724;0.010240506
2;31;221;Erythroxylum laetevirens;4;6.366197724;0.010240506
2;31;222;Poecilanthe sp.1;5;8.912676813;0.021284685
2;31;223;Erythroxylum laetevirens;3;4.201690498;0.004117946
2;31;224;Erythroxylum laetevirens;4;5.220282133;0.007214759
2;31;225;Erythroxylum laetevirens;3;5.092958179;0.005782572
2;31;226;morta;3;5.729577951;0.00711859
2;31;227;Erythroxylum laetevirens;3;5.252113122;0.006105278
2;31;228;Erythroxylum laetevirens;4;9.581127574;0.021068532
2;31;229;Zanthoxylum hamadryadicum;4.5;6.111549815;0.010247816
2;31;230;Dalbergia cearensis;4;7.957747155;0.015182604
2;31;231;Dalbergia cearensis;4.5;11.33183195;0.030468767
2;31;232;morta;3;3.819718634;0.00348042
2;31;233;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
2;31;233;Lachesiodendron viridiflorum;4;4.13802852;0.004788005
2;31;234;morta;5;9.358310654;0.023198595
2;31;235;Erythroxylum laetevirens;3.5;8.912676813;0.017075884
2;31;235;Erythroxylum laetevirens;3.5;7.002817496;0.011157024
2;31;235;Erythroxylum laetevirens;3.5;4.13802852;0.004408924
2;31;235;Erythroxylum laetevirens;3.5;7.734930234;0.013297129
2;31;235;Erythroxylum laetevirens;3.5;7.957747155;0.013980549
2;31;236;Lachesiodendron viridiflorum;3;6.111549815;0.007977347
2;31;237;morta;3;5.156620156;0.005910743
2;31;238;Lachesiodendron viridiflorum;4;5.729577951;0.008502948
2;31;238;Lachesiodendron viridiflorum;4;4.83831027;0.006309335
2;31;238;Lachesiodendron viridiflorum;4;7.002817496;0.01211631
2;31;238;Lachesiodendron viridiflorum;4;5.092958179;0.006907113
2;31;239;morta;3;5.092958179;0.005782572
2;31;240;morta;5;9.040000768;0.021824225
2;31;241;Dalbergia cearensis;4;3.819718634;0.00415726
2;31;242;Lachesiodendron viridiflorum;4;3.819718634;0.00415726
2;31;243;Dalbergia cearensis;4;7.002817496;0.01211631
2;31;244;Zanthoxylum hamadryadicum;5;10.6315502;0.029055541
2;32;245;Dalbergia cearensis;4;7.002817496;0.01211631
